epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
120,31492.5,1.04771,0.95014,0.01826,0.70112,0.55854,0.61187,0.45882,1.07834,0.80968,0.0236,0.0107835,0.0035945,0.0107835,0.0035945,0.0107835,0.0035945,0.0107835,0.0035945
121,31746.3,1.04811,0.96631,0.01828,0.70045,0.56129,0.61106,0.45857,1.07803,0.80487,0.0236,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037
122,31999.6,1.04421,0.96116,0.01814,0.6961,0.56344,0.60979,0.45764,1.07819,0.80565,0.02361,0.0103398,0.00344661,0.0103398,0.00344661,0.0103398,0.00344661,0.0103398,0.00344661
123,32252,1.0387,0.95165,0.01808,0.69174,0.56292,0.60896,0.45699,1.07676,0.80857,0.02359,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325
124,32508.8,1.03717,0.94135,0.01806,0.68393,0.56447,0.60948,0.45716,1.07627,0.80582,0.02357,0.0099009,0.0033003,0.0099009,0.0033003,0.0099009,0.0033003,0.0099009,0.0033003
125,32768.9,1.03363,0.94767,0.01791,0.69508,0.56237,0.60962,0.45795,1.07677,0.80611,0.02358,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778
126,33035.4,1.03727,0.94545,0.01799,0.69864,0.55957,0.60933,0.45763,1.0763,0.8052,0.02356,0.00946715,0.00315572,0.00946715,0.00315572,0.00946715,0.00315572,0.00946715,0.00315572
127,33288.6,1.02982,0.93468,0.01784,0.68716,0.5651,0.60908,0.45945,1.07378,0.8076,0.0235,0.00925235,0.00308412,0.00925235,0.00308412,0.00925235,0.00308412,0.00925235,0.00308412
128,33542.2,1.03051,0.94231,0.01786,0.69046,0.56435,0.6146,0.46625,1.07517,0.80659,0.02353,0.00903901,0.003013,0.00903901,0.003013,0.00903901,0.003013,0.00903901,0.003013
129,33796.5,1.01887,0.9334,0.01763,0.69412,0.562,0.61571,0.46798,1.07411,0.80404,0.02351,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239
130,34047.6,1.0201,0.93751,0.01767,0.6872,0.56337,0.61623,0.46776,1.07455,0.80466,0.02351,0.0086169,0.0028723,0.0086169,0.0028723,0.0086169,0.0028723,0.0086169,0.0028723
131,34300.1,1.01335,0.90638,0.01742,0.68929,0.55762,0.61538,0.4683,1.07404,0.80677,0.02348,0.00840824,0.00280275,0.00840824,0.00280275,0.00840824,0.00280275,0.00840824,0.00280275
132,34552.9,1.01119,0.91216,0.01752,0.68913,0.55793,0.615,0.46856,1.07419,0.805,0.0235,0.00820124,0.00273375,0.00820124,0.00273375,0.00820124,0.00273375,0.00820124,0.00273375
133,34805.4,1.01129,0.90723,0.01749,0.69175,0.55937,0.61489,0.46906,1.07421,0.80535,0.02351,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532
134,35058,1.01951,0.91588,0.01758,0.68609,0.56034,0.60984,0.4646,1.07559,0.80057,0.02357,0.00779244,0.00259748,0.00779244,0.00259748,0.00779244,0.00259748,0.00779244,0.00259748
135,35323.1,1.00533,0.89293,0.01732,0.68693,0.56042,0.61545,0.46915,1.0757,0.80322,0.02358,0.00759073,0.00253024,0.00759073,0.00253024,0.00759073,0.00253024,0.00759073,0.00253024
136,35574.6,1.008,0.88994,0.01738,0.68773,0.56117,0.616,0.46912,1.07543,0.80347,0.02357,0.0073909,0.00246363,0.0073909,0.00246363,0.0073909,0.00246363,0.0073909,0.00246363
137,35824.3,1.00927,0.89936,0.01733,0.68502,0.56064,0.61284,0.4679,1.07561,0.80319,0.02357,0.00719297,0.00239766,0.00719297,0.00239766,0.00719297,0.00239766,0.00719297,0.00239766
138,36077.1,1.00622,0.89426,0.0173,0.68184,0.56124,0.6124,0.46816,1.07615,0.80053,0.02362,0.00699701,0.00233234,0.00699701,0.00233234,0.00699701,0.00233234,0.00699701,0.00233234
139,36335.1,1.0046,0.89043,0.01727,0.68494,0.55869,0.612,0.4685,1.0767,0.79749,0.02366,0.00680306,0.00226769,0.00680306,0.00226769,0.00680306,0.00226769,0.00680306,0.00226769
140,36584.8,1.00339,0.89597,0.01731,0.68292,0.5603,0.6139,0.47025,1.07554,0.79725,0.02358,0.00661117,0.00220372,0.00661117,0.00220372,0.00661117,0.00220372,0.00661117,0.00220372
141,36835.7,0.99537,0.88427,0.01702,0.68933,0.55723,0.614,0.4706,1.07583,0.79378,0.02361,0.00642139,0.00214046,0.00642139,0.00214046,0.00642139,0.00214046,0.00642139,0.00214046
142,37095.1,0.99012,0.8735,0.01703,0.686,0.55697,0.61212,0.46893,1.07587,0.7956,0.02359,0.00623376,0.00207792,0.00623376,0.00207792,0.00623376,0.00207792,0.00623376,0.00207792
143,37354,0.99231,0.87503,0.01709,0.68563,0.55541,0.61396,0.47092,1.07459,0.79527,0.02355,0.00604833,0.00201611,0.00604833,0.00201611,0.00604833,0.00201611,0.00604833,0.00201611
144,37615.5,0.98651,0.86488,0.01693,0.68118,0.55267,0.6117,0.46922,1.07414,0.79651,0.02353,0.00586515,0.00195505,0.00586515,0.00195505,0.00586515,0.00195505,0.00586515,0.00195505
145,37878.8,0.98285,0.86996,0.017,0.68009,0.55423,0.61213,0.46946,1.07372,0.79825,0.02348,0.00568425,0.00189475,0.00568425,0.00189475,0.00568425,0.00189475,0.00568425,0.00189475
146,38141.5,0.97905,0.86024,0.01673,0.67491,0.55451,0.61037,0.46861,1.07365,0.80102,0.02348,0.0055057,0.00183523,0.0055057,0.00183523,0.0055057,0.00183523,0.0055057,0.00183523
147,38393.5,0.98418,0.85163,0.01702,0.67504,0.55525,0.61019,0.46818,1.07349,0.80227,0.02349,0.00532952,0.00177651,0.00532952,0.00177651,0.00532952,0.00177651,0.00532952,0.00177651
148,38645.3,0.97915,0.85015,0.01671,0.67009,0.55572,0.61018,0.46874,1.07357,0.79987,0.02351,0.00515576,0.00171859,0.00515576,0.00171859,0.00515576,0.00171859,0.00515576,0.00171859
149,38902.4,0.97984,0.84662,0.01669,0.6699,0.55693,0.61008,0.46848,1.07335,0.80034,0.02351,0.00498448,0.00166149,0.00498448,0.00166149,0.00498448,0.00166149,0.00498448,0.00166149
150,39156.2,0.97186,0.84991,0.01669,0.67363,0.55652,0.61079,0.46895,1.0742,0.8002,0.02355,0.00481569,0.00160523,0.00481569,0.00160523,0.00481569,0.00160523,0.00481569,0.00160523
151,39407.1,0.97156,0.83866,0.01658,0.67015,0.55656,0.61056,0.46955,1.07386,0.80035,0.02353,0.00464946,0.00154982,0.00464946,0.00154982,0.00464946,0.00154982,0.00464946,0.00154982
152,39657.7,0.96829,0.8405,0.0166,0.67575,0.55647,0.60992,0.46885,1.07488,0.79639,0.02356,0.00448582,0.00149527,0.00448582,0.00149527,0.00448582,0.00149527,0.00448582,0.00149527
153,39912.8,0.96391,0.83398,0.0165,0.66854,0.55779,0.60865,0.46763,1.07509,0.80067,0.02356,0.00432482,0.00144161,0.00432482,0.00144161,0.00432482,0.00144161,0.00432482,0.00144161
154,40166,0.96567,0.83196,0.0164,0.66528,0.559,0.60859,0.4684,1.07616,0.79833,0.0236,0.00416648,0.00138883,0.00416648,0.00138883,0.00416648,0.00138883,0.00416648,0.00138883
155,40419.5,0.96071,0.81898,0.01629,0.66005,0.56098,0.60833,0.47062,1.07643,0.79513,0.02361,0.00401085,0.00133695,0.00401085,0.00133695,0.00401085,0.00133695,0.00401085,0.00133695
156,40671.8,0.95901,0.82344,0.01644,0.65033,0.56374,0.60835,0.47042,1.07605,0.7963,0.02361,0.00385797,0.00128599,0.00385797,0.00128599,0.00385797,0.00128599,0.00385797,0.00128599
157,40926.6,0.95373,0.81784,0.01639,0.64824,0.56578,0.60799,0.4699,1.07717,0.79653,0.02365,0.00370788,0.00123596,0.00370788,0.00123596,0.00370788,0.00123596,0.00370788,0.00123596
158,41176.9,0.94931,0.82165,0.0162,0.63706,0.56842,0.6078,0.46929,1.07771,0.79846,0.02365,0.00356061,0.00118687,0.00356061,0.00118687,0.00356061,0.00118687,0.00356061,0.00118687
159,41428.3,0.95268,0.81699,0.01617,0.63133,0.57169,0.60655,0.46802,1.07793,0.79826,0.02367,0.0034162,0.00113873,0.0034162,0.00113873,0.0034162,0.00113873,0.0034162,0.00113873
160,41682.8,0.95017,0.81991,0.01614,0.62169,0.57386,0.60677,0.46815,1.07844,0.79913,0.0237,0.00327468,0.00109156,0.00327468,0.00109156,0.00327468,0.00109156,0.00327468,0.00109156
161,41935.4,0.946,0.80928,0.0162,0.61942,0.57374,0.60585,0.46791,1.07787,0.80486,0.02367,0.0031361,0.00104537,0.0031361,0.00104537,0.0031361,0.00104537,0.0031361,0.00104537
162,42196.6,0.94805,0.81587,0.01618,0.60857,0.57439,0.60726,0.46821,1.07848,0.80656,0.02368,0.00300048,0.00100016,0.00300048,0.00100016,0.00300048,0.00100016,0.00300048,0.00100016
163,42457.3,0.94428,0.81178,0.0161,0.60527,0.57456,0.60718,0.46759,1.08015,0.80693,0.02375,0.00286785,0.000955951,0.00286785,0.000955951,0.00286785,0.000955951,0.00286785,0.000955951
164,42716.3,0.94272,0.79555,0.01595,0.6065,0.57504,0.60995,0.47066,1.07899,0.80995,0.02371,0.00273826,0.000912754,0.00273826,0.000912754,0.00273826,0.000912754,0.00273826,0.000912754
165,42972.9,0.93868,0.79637,0.01599,0.60723,0.57418,0.60961,0.47112,1.07901,0.81081,0.02371,0.00261173,0.000870577,0.00261173,0.000870577,0.00261173,0.000870577,0.00261173,0.000870577
166,43238.2,0.93998,0.79334,0.01584,0.60952,0.57191,0.60937,0.47091,1.07823,0.81249,0.02368,0.00248829,0.000829431,0.00248829,0.000829431,0.00248829,0.000829431,0.00248829,0.000829431
167,43500,0.93318,0.78781,0.01582,0.60802,0.57235,0.60993,0.47102,1.07834,0.81348,0.02367,0.00236798,0.000789327,0.00236798,0.000789327,0.00236798,0.000789327,0.00236798,0.000789327
168,43750.9,0.93051,0.78268,0.01578,0.6105,0.57028,0.60871,0.47001,1.07927,0.81213,0.02369,0.00225082,0.000750274,0.00225082,0.000750274,0.00225082,0.000750274,0.00225082,0.000750274
169,44001.6,0.93655,0.79333,0.01581,0.61234,0.56995,0.60863,0.47055,1.07964,0.81242,0.02368,0.00213685,0.000712282,0.00213685,0.000712282,0.00213685,0.000712282,0.00213685,0.000712282
170,44261.5,0.92304,0.773,0.01565,0.61478,0.56915,0.608,0.46952,1.08073,0.81139,0.0237,0.00202608,0.00067536,0.00202608,0.00067536,0.00202608,0.00067536,0.00202608,0.00067536
171,44526.1,0.92687,0.78494,0.01574,0.61134,0.56926,0.60829,0.46971,1.07954,0.81368,0.02366,0.00191855,0.000639518,0.00191855,0.000639518,0.00191855,0.000639518,0.00191855,0.000639518
172,44776.1,0.91903,0.77525,0.01557,0.6114,0.56907,0.6089,0.47086,1.07938,0.81561,0.02366,0.00181429,0.000604763,0.00181429,0.000604763,0.00181429,0.000604763,0.00181429,0.000604763
173,45030,0.93229,0.77776,0.01572,0.6092,0.57023,0.60966,0.47127,1.07958,0.81494,0.02367,0.00171332,0.000571106,0.00171332,0.000571106,0.00171332,0.000571106,0.00171332,0.000571106
174,45285.4,0.92386,0.7758,0.01566,0.60793,0.5718,0.60794,0.46961,1.08065,0.81543,0.02372,0.00161566,0.000538554,0.00161566,0.000538554,0.00161566,0.000538554,0.00161566,0.000538554
175,45538.2,0.92338,0.77347,0.01571,0.59877,0.57132,0.60889,0.47047,1.08067,0.81905,0.02375,0.00152134,0.000507115,0.00152134,0.000507115,0.00152134,0.000507115,0.00152134,0.000507115
176,45794.7,0.91874,0.75701,0.0156,0.60058,0.57092,0.60863,0.47038,1.07939,0.82427,0.02371,0.00143039,0.000476796,0.00143039,0.000476796,0.00143039,0.000476796,0.00143039,0.000476796
177,46053.1,0.91142,0.76189,0.01542,0.59537,0.57117,0.60818,0.47017,1.08028,0.82495,0.02373,0.00134282,0.000447606,0.00134282,0.000447606,0.00134282,0.000447606,0.00134282,0.000447606
178,46303.5,0.91988,0.76592,0.01554,0.58765,0.57425,0.60234,0.46525,1.08071,0.82607,0.02376,0.00125866,0.000419552,0.00125866,0.000419552,0.00125866,0.000419552,0.00125866,0.000419552
179,46561.1,0.91913,0.76507,0.01557,0.59017,0.57368,0.60989,0.47146,1.08181,0.82482,0.02378,0.00117792,0.00039264,0.00117792,0.00039264,0.00117792,0.00039264,0.00117792,0.00039264
180,46822.1,0.91473,0.76099,0.01555,0.58975,0.57335,0.60887,0.4698,1.08187,0.82593,0.02379,0.00110063,0.000366877,0.00110063,0.000366877,0.00110063,0.000366877,0.00110063,0.000366877
181,47075.5,0.90855,0.76275,0.01539,0.5827,0.56499,0.60827,0.46933,1.08134,0.82865,0.02376,0.00102681,0.00034227,0.00102681,0.00034227,0.00102681,0.00034227,0.00102681,0.00034227
182,47331.1,0.9126,0.75693,0.01543,0.57743,0.5672,0.60762,0.46875,1.08176,0.83022,0.02378,0.000956474,0.000318825,0.000956474,0.000318825,0.000956474,0.000318825,0.000956474,0.000318825
183,47587.6,0.91709,0.7548,0.0155,0.56966,0.56721,0.60663,0.46809,1.08185,0.83236,0.02377,0.000889639,0.000296546,0.000889639,0.000296546,0.000889639,0.000296546,0.000889639,0.000296546
184,47839.3,0.90932,0.76127,0.01533,0.57208,0.56823,0.60677,0.4691,1.08271,0.83248,0.02379,0.000826322,0.000275441,0.000826322,0.000275441,0.000826322,0.000275441,0.000826322,0.000275441
185,48089,0.90368,0.75019,0.01532,0.56759,0.56626,0.60681,0.4692,1.08414,0.82992,0.02387,0.00076654,0.000255513,0.00076654,0.000255513,0.00076654,0.000255513,0.00076654,0.000255513
186,48344,0.9107,0.75794,0.01541,0.56521,0.56697,0.60932,0.47154,1.0844,0.83097,0.02385,0.000710307,0.000236769,0.000710307,0.000236769,0.000710307,0.000236769,0.000710307,0.000236769
187,48596.9,0.90798,0.75203,0.01537,0.56196,0.56589,0.60951,0.47174,1.08454,0.83196,0.02386,0.000657636,0.000219212,0.000657636,0.000219212,0.000657636,0.000219212,0.000657636,0.000219212
188,48852.2,0.90625,0.76057,0.01523,0.56012,0.56653,0.60882,0.47033,1.08583,0.83254,0.02392,0.000608541,0.000202847,0.000608541,0.000202847,0.000608541,0.000202847,0.000608541,0.000202847
189,49107.1,0.90481,0.75192,0.01534,0.57263,0.57008,0.60991,0.47046,1.08532,0.83389,0.0239,0.000563034,0.000187678,0.000563034,0.000187678,0.000563034,0.000187678,0.000563034,0.000187678
190,49377.3,0.90869,0.75716,0.01525,0.56728,0.57105,0.60864,0.4691,1.08552,0.83509,0.02389,0.000521127,0.000173709,0.000521127,0.000173709,0.000521127,0.000173709,0.000521127,0.000173709
191,49630.6,0.75526,0.32262,0.01524,0.57307,0.57042,0.59815,0.45971,1.08627,0.83414,0.02393,0.000482828,0.000160943,0.000482828,0.000160943,0.000482828,0.000160943,0.000482828,0.000160943
192,49879.3,0.74837,0.3095,0.01501,0.57379,0.56972,0.59777,0.45972,1.08632,0.83402,0.02394,0.000448149,0.000149383,0.000448149,0.000149383,0.000448149,0.000149383,0.000448149,0.000149383
193,50134.2,0.74623,0.29935,0.01485,0.5722,0.56242,0.59546,0.45808,1.08559,0.83684,0.02388,0.000417097,0.000139032,0.000417097,0.000139032,0.000417097,0.000139032,0.000417097,0.000139032
194,50393.3,0.74292,0.29927,0.01476,0.57915,0.56112,0.59561,0.45828,1.08589,0.83788,0.02389,0.00038968,0.000129893,0.00038968,0.000129893,0.00038968,0.000129893,0.00038968,0.000129893
195,50652.2,0.74001,0.29604,0.01465,0.5758,0.55682,0.59558,0.45931,1.08759,0.83596,0.02394,0.000365905,0.000121968,0.000365905,0.000121968,0.000365905,0.000121968,0.000365905,0.000121968
196,50910.8,0.74074,0.29813,0.01463,0.57573,0.55805,0.59567,0.45834,1.08793,0.83588,0.02394,0.000345778,0.000115259,0.000345778,0.000115259,0.000345778,0.000115259,0.000345778,0.000115259
197,51175.3,0.74014,0.2917,0.01461,0.57482,0.55729,0.59593,0.45834,1.08766,0.8353,0.02394,0.000329303,0.000109768,0.000329303,0.000109768,0.000329303,0.000109768,0.000329303,0.000109768
198,51437.4,0.73458,0.29606,0.01461,0.57382,0.55601,0.59592,0.45658,1.08784,0.83579,0.02396,0.000316485,0.000105495,0.000316485,0.000105495,0.000316485,0.000105495,0.000316485,0.000105495
199,51690.1,0.73502,0.29082,0.01459,0.57394,0.55573,0.59632,0.45683,1.08687,0.83755,0.02391,0.000307328,0.000102443,0.000307328,0.000102443,0.000307328,0.000102443,0.000307328,0.000102443
200,51938.1,0.73222,0.2899,0.01447,0.58137,0.5521,0.59558,0.45609,1.08799,0.84003,0.02394,0.000301832,0.000100611,0.000301832,0.000100611,0.000301832,0.000100611,0.000301832,0.000100611
